Product,Category,Customer,Region,Date,Quantity,Unit Price,Discount,Cost,Sales
Mouse,Electronics,Cust_211,Germany,05-03-2022,6,1868,0.04,1483,10759.68
Headphones,Electronics,Cust_426,Canada,14-04-2024,9,346,0.25,213,2335.5
Laptop,Office,Cust_324,USA,20-11-2023,4,1828,0.15,1259,6215.2
Monitor,Office,Cust_323,Canada,31-03-2022,7,1412,0.27,432,7215.32
Phone,Accessories,Cust_191,USA,16-11-2023,8,811,0.04,625,6228.48
Laptop,Electronics,Cust_69,UK,14-09-2022,1,1400,0.26,241,1036
Phone,Office,Cust_210,USA,06-11-2024,7,1505,0.14,1286,9060.1
Monitor,Office,Cust_222,India,24-09-2023,6,1793,0.18,1140,8821.56
Mouse,Office,Cust_337,USA,18-07-2022,7,1819,0.21,1321,10059.07
Keyboard,Electronics,Cust_384,Australia,02-03-2024,6,422,0.24,1413,1924.32
Printer,Accessories,Cust_496,Australia,04-08-2023,8,794,0.08,1445,5843.84
Mouse,Office,Cust_79,UK,15-11-2023,6,1383,0.15,163,7053.3
Keyboard,Office,Cust_454,Australia,15-12-2024,5,1370,0.08,789,6302
Monitor,Office,Cust_425,India,06-06-2023,6,1967,0.23,121,9087.54
Keyboard,Electronics,Cust_379,India,22-01-2023,7,191,0.12,1123,1176.56
Headphones,Accessories,Cust_13,USA,20-10-2022,7,1102,0.13,76,6711.18
Keyboard,Electronics,Cust_43,USA,18-01-2023,5,1065,0.16,1398,4473
Printer,Office,Cust_312,UK,30-04-2022,7,796,0.07,948,5181.96
Tablet,Office,Cust_361,India,21-02-2023,2,204,0.12,661,359.04
Keyboard,Electronics,Cust_341,UK,18-10-2024,9,1437,0.04,890,12415.68
Laptop,Office,Cust_123,Australia,13-05-2023,4,1257,0.26,497,3720.72
Tablet,Accessories,Cust_249,Germany,01-08-2022,5,663,0.24,643,2519.4
Keyboard,Accessories,Cust_285,India,08-09-2023,1,1999,0.17,1475,1659.17
Monitor,Office,Cust_204,Canada,06-01-2024,7,1332,0.1,582,8391.6
Tablet,Office,Cust_203,Canada,07-03-2023,4,1167,0.04,1081,4481.28
Monitor,Office,Cust_104,Australia,13-11-2022,8,1985,0.03,1213,15403.6
Printer,Accessories,Cust_327,Germany,22-07-2023,2,1823,0.05,1045,3463.7
Monitor,Accessories,Cust_268,Canada,07-05-2022,9,1635,0.25,378,11036.25
Mouse,Electronics,Cust_249,Canada,08-09-2022,9,1518,0.22,1081,10656.36
Mouse,Office,Cust_359,Germany,02-04-2023,5,673,0.01,784,3331.35
Headphones,Electronics,Cust_225,Canada,27-11-2022,3,271,0.08,108,747.96
Headphones,Electronics,Cust_221,UK,14-10-2023,7,1699,0.29,1372,8444.03
Mouse,Electronics,Cust_296,Canada,28-04-2023,4,1106,0.26,301,3273.76
Laptop,Office,Cust_201,Germany,20-10-2024,6,726,0.19,113,3528.36
Headphones,Accessories,Cust_22,UK,11-06-2023,5,633,0.23,1251,2437.05
Headphones,Office,Cust_44,Canada,16-10-2024,3,928,0.22,577,2171.52
Laptop,Accessories,Cust_398,Australia,26-08-2024,6,1644,0.24,161,7496.64
Printer,Electronics,Cust_105,Germany,20-03-2024,1,1609,0.25,133,1206.75
Tablet,Electronics,Cust_250,USA,30-03-2023,8,1346,0.04,385,10337.28
,Office,Cust_282,Canada,19-05-2022,8,140,0.03,232,1086.4
Monitor,Electronics,Cust_285,India,27-10-2023,2,1987,0.07,726,3695.82
Laptop,Electronics,Cust_460,Australia,30-09-2023,2,1056,0.14,860,1816.32
Monitor,Electronics,Cust_441,UK,25-03-2023,2,1110,0.1,136,1998
Tablet,Office,Cust_428,India,09-05-2022,6,1586,0.21,777,7517.64
Monitor,Accessories,Cust_487,Australia,18-10-2024,1,422,0.28,190,303.84
Printer,Accessories,Cust_287,Germany,02-06-2023,3,1369,0.07,742,3819.51
Laptop,Accessories,Cust_346,USA,19-09-2023,2,1826,0.23,1159,2812.04
Keyboard,Office,Cust_308,UK,23-07-2022,1,1156,0.09,1271,1051.96
Headphones,Electronics,Cust_313,UK,27-10-2023,3,754,0.02,1001,2216.76
Monitor,Office,Cust_402,UK,18-10-2022,2,285,0.19,268,461.7
Monitor,Accessories,Cust_403,Canada,14-10-2024,9,319,0.27,202,2095.83
Phone,Accessories,Cust_441,USA,13-05-2023,4,608,0.22,622,1896.96
Headphones,Accessories,Cust_164,Australia,21-09-2022,6,938,0.24,567,4277.28
Phone,Electronics,Cust_482,UK,09-01-2022,9,768,0.08,925,6359.04
Phone,Accessories,Cust_369,USA,03-06-2024,7,54,0.19,1147,306.18
Phone,Office,Cust_456,Canada,28-03-2022,1,67,0.28,1259,48.24
Keyboard,Office,Cust_314,India,18-11-2022,4,559,0.2,1097,1788.8
Printer,Accessories,Cust_344,India,17-03-2023,5,370,0.24,33,1406
,Electronics,Cust_128,Canada,05-10-2024,8,1728,0.18,1485,11335.68
Phone,Office,Cust_169,UK,20-11-2022,7,1204,0.28,542,6068.16
Tablet,Electronics,Cust_35,Germany,04-10-2022,7,999,0,391,6993
Monitor,Office,Cust_333,India,30-12-2023,3,1078,0.23,132,2490.18
Mouse,Electronics,Cust_404,Australia,28-05-2024,3,1352,0.03,1062,3934.32
Mouse,Electronics,Cust_11,India,10-02-2024,2,132,0.09,330,240.24
Printer,Office,Cust_247,UK,05-12-2024,4,989,0.1,491,3560.4
Headphones,Office,Cust_401,Germany,02-01-2024,9,152,0.1,201,1231.2
,Office,Cust_336,Australia,01-12-2023,3,235,0.19,1255,571.05
,Office,Cust_23,UK,28-11-2022,8,192,0.21,1243,1213.44
Keyboard,Electronics,Cust_10,Australia,17-07-2023,2,1098,0.28,422,1581.12
Phone,Accessories,Cust_223,Australia,14-01-2024,1,1213,0.21,974,958.27
Keyboard,Office,Cust_447,UK,07-03-2022,3,820,0.03,881,2386.2
Monitor,Accessories,Cust_226,USA,17-02-2022,3,404,0.08,,1115.04
Printer,Electronics,Cust_390,India,25-07-2024,1,644,0.09,1382,586.04
Monitor,Office,Cust_411,India,27-01-2023,1,484,0.15,213,411.4
Laptop,Accessories,Cust_7,Australia,22-09-2022,2,1384,0.1,1133,2491.2
Laptop,Accessories,Cust_303,Australia,11-05-2024,6,1632,0.09,114,8910.72
Phone,Electronics,Cust_398,Australia,12-04-2024,1,1945,0.19,1116,1575.45
Laptop,Office,Cust_230,Australia,18-04-2024,7,523,0.11,394,3258.29
Keyboard,Office,Cust_299,Canada,11-06-2023,5,1077,0.05,339,5115.75
Printer,Electronics,Cust_228,UK,22-12-2022,9,500,0.12,507,3960
Mouse,Accessories,Cust_431,USA,18-09-2022,2,122,0.28,1368,175.68
Headphones,Office,Cust_65,USA,30-03-2022,2,1683,0.12,974,2962.08
Monitor,Office,Cust_235,USA,04-06-2022,3,1143,0.27,46,2503.17
Keyboard,Electronics,Cust_106,Germany,18-03-2024,8,944,0.27,1462,5512.96
Mouse,Office,Cust_80,Australia,23-03-2022,7,1090,0.03,251,7401.1
Headphones,Office,Cust_446,Germany,05-09-2024,7,405,0.05,1441,2693.25
Printer,Accessories,Cust_346,Canada,19-11-2024,2,697,0.04,1180,1338.24
Phone,Office,Cust_128,Canada,19-02-2022,4,1731,0.29,304,4916.04
Laptop,Accessories,Cust_374,Canada,12-01-2024,8,1344,0.25,925,8064
Tablet,Accessories,Cust_379,USA,27-08-2024,1,522,0.03,1438,506.34
Mouse,Accessories,Cust_159,USA,02-03-2024,8,1742,0.16,430,11706.24
Printer,Accessories,Cust_12,Germany,08-08-2023,5,1268,0.12,782,5579.2
Laptop,Accessories,Cust_493,USA,04-10-2022,7,1032,0.1,754,6501.6
Headphones,Office,Cust_62,Canada,21-12-2023,6,1933,0.11,299,10322.22
Headphones,Office,Cust_288,Canada,22-04-2023,8,1989,0.11,107,14161.68
Keyboard,Office,Cust_319,Germany,30-08-2023,3,58,0.06,724,163.56
Laptop,Accessories,Cust_380,Australia,13-11-2024,1,1609,0.07,1382,1496.37
Tablet,Electronics,Cust_90,Canada,19-07-2024,2,886,0.03,908,1718.84
Monitor,Accessories,Cust_1,USA,26-05-2023,3,1915,0.12,1445,5055.6
Laptop,Accessories,Cust_65,Canada,21-03-2024,7,1377,0.08,1290,8867.88
Monitor,Electronics,Cust_23,UK,30-03-2023,5,461,0.17,968,1913.15
Printer,Accessories,Cust_403,India,27-07-2022,6,1671,0.01,389,9925.74
Mouse,Accessories,Cust_54,USA,28-06-2024,5,1085,0.01,114,5370.75
Laptop,Electronics,Cust_52,India,22-05-2022,6,628,0.04,865,3617.28
Headphones,Office,Cust_135,USA,14-04-2022,3,1526,0.18,1047,3753.96
Phone,Electronics,Cust_258,India,07-02-2023,2,380,0.12,981,668.8
Tablet,Accessories,Cust_206,USA,14-12-2023,8,360,0.12,1257,2534.4
Phone,Electronics,Cust_8,India,02-06-2023,7,919,0.27,1430,4696.09
Tablet,Accessories,Cust_232,UK,07-01-2022,1,1418,0.18,695,1162.76
Phone,Office,Cust_288,Australia,17-09-2023,9,1958,0.28,522,12687.84
Phone,Electronics,Cust_334,USA,05-04-2024,6,962,0.23,681,4444.44
Mouse,Electronics,Cust_239,Australia,28-01-2022,5,1599,0.28,197,5756.4
Headphones,Electronics,Cust_474,Canada,04-03-2023,2,1327,,664,2149.74
Laptop,Accessories,Cust_470,Canada,13-09-2024,4,1398,0.22,150,4361.76
Monitor,Office,Cust_312,India,15-07-2022,8,1056,0.24,568,6420.48
Mouse,Accessories,Cust_138,UK,20-11-2023,8,1391,0.1,256,10015.2
Phone,Office,Cust_347,UK,01-11-2024,4,1004,0.2,238,3212.8
Tablet,Office,Cust_209,USA,03-05-2023,2,123,0.2,972,196.8
Phone,Accessories,Cust_165,Australia,19-12-2024,8,845,0.13,166,5881.2
Keyboard,Office,Cust_371,Germany,30-10-2022,8,91,0.27,1455,531.44
Monitor,Office,Cust_52,India,27-03-2022,5,456,0.17,129,1892.4
Keyboard,Accessories,Cust_343,Australia,06-09-2022,9,1115,0.01,638,9934.65
Laptop,Office,Cust_417,Canada,29-05-2024,8,579,0.04,1293,4446.72
Tablet,Accessories,Cust_135,Canada,10-07-2024,5,1852,0.18,1263,7593.2
Keyboard,Office,Cust_466,USA,26-08-2022,4,1166,0.11,102,4150.96
Tablet,Electronics,Cust_24,USA,14-01-2024,4,1109,0.07,1350,4125.48
Monitor,Accessories,Cust_333,India,13-07-2022,5,969,0.01,807,47965.5
Laptop,Electronics,Cust_282,Australia,06-02-2023,7,1894,0.28,547,9545.76
Monitor,Accessories,Cust_139,Germany,16-03-2024,6,1291,0.24,1469,5886.96
Tablet,Accessories,Cust_426,USA,11-07-2022,6,980,0.28,362,4233.6
Keyboard,Office,Cust_183,Canada,22-07-2024,1,303,0.02,738,296.94
Printer,Electronics,Cust_256,USA,03-02-2023,5,592,0.08,1229,2723.2
Monitor,Office,Cust_455,Australia,26-08-2024,1,102,0.16,826,85.68
Monitor,Accessories,Cust_107,Australia,06-04-2023,6,1086,0.18,1229,5343.12
Headphones,Electronics,Cust_467,Canada,12-09-2024,1,1685,0.2,1188,1348
Mouse,Office,Cust_199,India,21-01-2022,4,1288,0.01,159,5100.48
Monitor,Electronics,Cust_142,Germany,11-12-2024,1,1264,0.12,1109,1112.32
Monitor,Electronics,Cust_226,Germany,08-06-2023,6,1488,0.16,535,7499.52
Headphones,Accessories,Cust_24,Germany,17-03-2024,3,1284,0.2,570,3081.6
,Accessories,Cust_97,Germany,22-09-2024,8,1281,0.09,743,9325.68
Keyboard,Office,Cust_136,Canada,23-02-2022,5,1883,0.11,935,8379.35
Mouse,Accessories,Cust_317,USA,21-10-2022,5,801,0.19,1375,3244.05
Mouse,Office,Cust_440,Australia,28-10-2022,8,124,0.18,1060,813.44
Headphones,Accessories,Cust_110,Canada,25-04-2024,2,1446,0.03,815,2805.24
Printer,Accessories,Cust_56,India,11-08-2023,5,813,0.2,540,3252
Headphones,Office,Cust_100,USA,09-06-2023,8,853,0.07,883,6346.32
Monitor,Office,Cust_54,Australia,03-12-2024,2,1428,0.01,1179,2827.44
Tablet,Electronics,Cust_256,Canada,25-04-2022,4,914,0.24,1034,2778.56
Headphones,Office,Cust_169,Canada,14-07-2023,2,666,0.12,1413,1172.16
Printer,Accessories,Cust_127,India,19-06-2022,7,1576,0.12,1285,9708.16
Keyboard,Accessories,Cust_450,Germany,07-05-2024,6,731,0.08,108,4035.12
Printer,Electronics,Cust_125,UK,10-08-2023,7,1453,0.27,1317,7424.83
Headphones,Electronics,Cust_261,Germany,24-01-2024,4,816,0.05,522,3100.8
Phone,Electronics,Cust_200,Australia,06-01-2023,2,294,0.16,426,493.92
Keyboard,Electronics,Cust_141,Germany,10-05-2023,4,1085,0.24,322,3298.4
Laptop,Accessories,Cust_240,Canada,14-08-2022,5,1027,0.04,272,4929.6
Laptop,Office,Cust_162,Canada,01-11-2022,8,819,0.17,1037,5438.16
Monitor,Electronics,Cust_21,India,18-01-2022,6,1193,0.21,330,5654.82
Tablet,Accessories,Cust_258,India,11-01-2023,6,782,0.17,1438,3894.36
Headphones,Office,Cust_459,Germany,03-05-2024,4,1044,0.13,182,3633.12
Laptop,Accessories,Cust_326,Germany,26-05-2023,4,1590,0.16,614,5342.4
Printer,Electronics,Cust_201,Canada,06-10-2022,1,1462,0.25,521,1096.5
Headphones,Accessories,Cust_353,UK,18-04-2024,6,1498,0.08,677,8268.96
Printer,Accessories,Cust_129,Canada,08-08-2022,9,1142,0.29,1088,7297.38
Headphones,Electronics,Cust_380,Germany,12-03-2022,7,1128,0.01,1365,7817.04
Keyboard,Accessories,Cust_234,Australia,21-02-2022,8,1516,0.29,1239,8610.88
Keyboard,Electronics,Cust_72,USA,24-07-2022,8,1008,0.06,291,7580.16
Monitor,Electronics,Cust_307,UK,22-11-2023,6,1510,0.12,951,7972.8
Tablet,Electronics,Cust_326,Australia,10-02-2023,3,320,0.12,288,844.8
Printer,Office,Cust_292,UK,24-01-2022,4,1998,0.19,1435,6473.52
Laptop,Electronics,Cust_171,UK,16-04-2023,6,1251,0.09,841,6830.46
,Accessories,Cust_19,UK,10-03-2022,3,931,0.16,1476,2346.12
Mouse,Electronics,Cust_168,Canada,24-09-2023,5,1351,0.17,950,5606.65
Monitor,Electronics,Cust_257,UK,11-02-2024,7,610,0.21,627,3373.3
Monitor,Electronics,Cust_258,Germany,03-07-2024,1,1150,0.29,,816.5
Mouse,Office,Cust_264,USA,28-04-2022,2,1158,0.25,57,1737
Phone,Electronics,Cust_54,USA,10-11-2022,9,1906,0.29,150,12179.34
Laptop,Accessories,Cust_257,Australia,26-06-2023,5,197,0.19,349,797.85
Monitor,Electronics,Cust_253,Canada,30-07-2023,8,1579,0.02,977,12379.36
Mouse,Electronics,Cust_433,Australia,29-12-2023,4,224,0.09,324,815.36
Keyboard,Electronics,Cust_160,Canada,31-10-2023,2,1905,0.27,1469,2781.3
Tablet,Office,Cust_380,USA,08-07-2023,1,959,0.24,1101,728.84
,Electronics,Cust_231,India,02-10-2023,4,491,0.28,954,1414.08
Monitor,Office,Cust_163,UK,26-01-2023,3,891,0.24,1213,2031.48
Laptop,Office,Cust_259,Australia,14-08-2022,8,1888,0.28,947,10874.88
Monitor,Office,Cust_373,India,23-01-2024,8,684,0.29,1112,3885.12
Mouse,Electronics,Cust_150,USA,20-05-2022,5,564,0.2,448,2256
Mouse,Office,Cust_344,Australia,25-04-2024,1,360,0.05,429,342
Mouse,Office,Cust_27,Canada,21-05-2024,7,1167,0.27,585,5963.37
Headphones,Electronics,Cust_157,Germany,29-10-2022,1,1066,0.28,904,767.52
Printer,Electronics,Cust_450,USA,27-08-2022,9,1010,0.04,1372,8726.4
Mouse,Office,Cust_33,Germany,03-05-2022,5,1823,0.05,820,8659.25
Phone,Electronics,Cust_46,Canada,29-03-2024,8,686,0.11,59,4884.32
Monitor,Office,Cust_144,India,04-03-2023,2,919,0.23,127,1415.26
Mouse,Accessories,Cust_483,Germany,10-01-2022,7,1231,0.22,911,6721.26
Mouse,Electronics,Cust_321,UK,13-07-2022,2,1449,0.22,175,2260.44
Laptop,Accessories,Cust_191,UK,17-03-2024,6,1962,0.05,1097,11183.4
Headphones,Accessories,Cust_212,Canada,07-12-2022,8,1719,0.09,1354,12514.32
Headphones,Electronics,Cust_292,Canada,13-12-2022,5,1966,0.07,1373,9141.9
Keyboard,Electronics,Cust_357,UK,04-06-2022,6,1837,0.3,1244,7715.4
Headphones,Accessories,Cust_116,USA,30-09-2024,5,275,0.26,239,1017.5
Monitor,Electronics,Cust_345,UK,09-11-2023,7,952,0.27,291,4864.72
Monitor,Electronics,Cust_2,India,04-01-2024,9,1631,0.15,91,12477.15
Printer,Office,Cust_421,Australia,23-02-2022,3,1671,0.06,449,4712.22
Monitor,Office,Cust_106,USA,02-09-2022,5,1202,0.2,195,4808
Tablet,Electronics,Cust_16,Canada,20-03-2024,2,939,0.01,1074,1859.22
Printer,Accessories,Cust_415,UK,14-06-2023,1,981,0.11,362,873.09
Printer,Accessories,Cust_114,UK,03-09-2024,4,390,0.04,365,1497.6
Mouse,Electronics,Cust_114,Germany,31-03-2022,4,692,0.11,,2463.52
Laptop,Accessories,Cust_387,UK,06-04-2022,4,258,0.04,323,990.72
Laptop,Office,Cust_94,Canada,23-11-2024,1,222,0.03,448,215.34
Tablet,Electronics,Cust_291,USA,25-02-2023,1,251,0.05,640,238.45
Keyboard,Electronics,Cust_125,Germany,01-02-2022,5,369,0.17,298,1531.35
Mouse,Electronics,Cust_137,Germany,15-10-2024,9,728,0.01,426,6486.48
Monitor,Accessories,Cust_5,UK,19-02-2022,6,1179,0.07,968,6578.82
Printer,Accessories,Cust_297,Germany,28-03-2022,9,775,0.08,76,6417
Keyboard,Accessories,Cust_475,India,07-09-2022,1,1024,0.24,673,778.24
Printer,Electronics,Cust_463,USA,15-06-2023,1,295,0.18,489,241.9
Monitor,Electronics,Cust_98,UK,16-07-2024,4,423,0.22,778,1319.76
Tablet,Electronics,Cust_391,India,30-05-2024,7,855,0.05,171,5685.75
Laptop,Office,Cust_482,Germany,21-09-2022,1,1735,0.15,59,1474.75
Printer,Accessories,Cust_183,USA,17-05-2022,6,620,0.27,530,2715.6
Monitor,Electronics,Cust_150,Germany,10-04-2022,1,228,0.07,1077,212.04
Monitor,Office,Cust_359,Canada,23-07-2023,3,1014,0,705,3042
Laptop,Electronics,Cust_436,Australia,20-11-2024,7,1416,0.3,1124,6938.4
Phone,Accessories,Cust_4,USA,08-04-2022,3,1543,0.3,1143,3240.3
Mouse,Accessories,Cust_393,Germany,01-05-2024,1,1886,0.23,1076,1452.22
Printer,Office,Cust_165,UK,08-06-2023,6,187,0.01,1489,1110.78
Monitor,Office,Cust_402,Canada,08-08-2023,2,88,0.29,446,124.96
Phone,Office,Cust_192,India,19-10-2023,2,1765,0.25,394,2647.5
Keyboard,Electronics,Cust_111,India,12-10-2024,7,947,0.11,544,5899.81
Laptop,Office,Cust_293,India,22-01-2024,5,326,0.08,941,1499.6
Headphones,Accessories,Cust_249,India,17-06-2022,9,442,0.04,648,3818.88
Headphones,Accessories,Cust_48,UK,03-08-2024,7,132,0.29,563,656.04
Laptop,Accessories,Cust_250,India,06-09-2022,4,651,0.24,364,1979.04
Keyboard,Office,Cust_408,India,02-12-2022,9,1374,0.09,307,11253.06
Headphones,Office,Cust_490,Australia,07-09-2022,6,75,0.13,1497,391.5
Headphones,Accessories,Cust_384,USA,09-04-2024,4,1894,0.21,913,5985.04
Phone,Accessories,Cust_325,Canada,27-01-2023,9,667,0.06,616,5642.82
Printer,Accessories,Cust_105,Germany,13-02-2022,4,1190,0.2,1286,3808
Keyboard,Office,Cust_290,Germany,02-03-2024,9,1421,0.15,903,10870.65
Headphones,Office,Cust_56,Canada,07-07-2023,7,1499,0.26,1177,7764.82
Mouse,Accessories,Cust_112,USA,24-11-2022,5,805,0.13,1099,3501.75
Phone,Office,Cust_415,Australia,02-02-2023,9,863,0.21,70,6135.93
,Electronics,Cust_12,Canada,06-08-2023,1,1770,0.03,583,1716.9
Monitor,Accessories,Cust_370,Germany,20-10-2022,9,1482,0,1116,13338
Laptop,Office,Cust_29,India,14-10-2024,7,692,0.08,877,4456.48
Printer,Accessories,Cust_41,Australia,23-12-2023,5,250,0.05,1318,1187.5
Monitor,Accessories,Cust_144,Germany,13-01-2023,6,1173,0.17,1036,5841.54
Mouse,Accessories,Cust_131,USA,10-08-2022,8,269,0.25,781,1614
Headphones,Office,Cust_132,India,30-05-2023,1,981,0.27,198,716.13
Keyboard,Office,Cust_429,Canada,21-10-2022,2,1691,0.21,112,2671.78
Tablet,Office,Cust_294,USA,15-11-2023,5,1948,0.24,169,7402.4
Laptop,Electronics,Cust_208,UK,29-03-2022,4,647,0.15,389,2199.8
Laptop,Electronics,Cust_233,UK,05-11-2022,2,296,0.1,478,532.8
Printer,Electronics,Cust_139,USA,28-07-2023,8,772,0.16,644,5187.84
Tablet,Accessories,Cust_365,India,30-05-2022,9,884,0.14,1183,6842.16
Laptop,Accessories,Cust_492,Canada,03-02-2023,4,1094,0.29,703,3106.96
Phone,Electronics,Cust_314,Canada,30-10-2024,6,925,0.21,515,4384.5
Monitor,Electronics,Cust_424,UK,17-03-2023,1,1598,0.11,202,1422.22
Printer,Accessories,Cust_380,India,16-01-2022,5,1577,0.02,696,7727.3
Headphones,Electronics,Cust_151,Canada,23-02-2024,2,1971,0.01,1113,3902.58
Headphones,Accessories,Cust_463,UK,11-06-2024,5,1431,0.27,197,5223.15
Headphones,Accessories,Cust_440,Germany,22-03-2024,4,400,0.07,395,1488
Keyboard,Electronics,Cust_73,Australia,20-05-2024,4,415,0.11,1065,1477.4
Headphones,Office,Cust_369,Australia,06-09-2022,5,581,0.13,688,2527.35
Phone,Accessories,Cust_426,Canada,02-08-2024,2,1478,0.21,1240,2335.24
Monitor,Accessories,Cust_25,Canada,29-04-2023,7,355,0.23,117,1913.45
Laptop,Accessories,Cust_349,Germany,21-04-2022,9,1670,0.1,800,13527
Headphones,Office,Cust_234,USA,03-08-2022,5,1969,0.15,53,8368.25
Phone,Office,Cust_356,Australia,28-09-2023,5,404,0.05,256,1919
Mouse,Accessories,Cust_206,India,20-05-2023,2,774,0.11,1194,1377.72
Keyboard,Office,Cust_29,UK,16-12-2023,8,1058,0.09,1091,7702.24
Headphones,Accessories,Cust_376,Canada,15-12-2023,3,1504,0.01,253,4466.88
Tablet,Accessories,Cust_490,Canada,12-08-2023,8,1318,0.12,61,9278.72
Monitor,Office,Cust_464,Australia,24-03-2022,2,1616,0.07,732,3005.76
Phone,Electronics,Cust_243,Canada,03-11-2023,4,1234,0.05,1397,4689.2
Tablet,Office,Cust_460,Canada,25-04-2022,9,1830,0.02,90,16140.6
,Office,Cust_59,Germany,03-05-2024,2,106,,1303,169.6
Keyboard,Accessories,Cust_154,Germany,20-06-2023,4,1456,0.09,1053,5299.84
Keyboard,Office,Cust_100,Canada,24-03-2024,7,633,0.19,604,3589.11
Mouse,Electronics,Cust_126,Germany,23-02-2022,6,1984,0.24,1189,9047.04
Tablet,Office,Cust_128,Canada,10-05-2022,2,1467,0.15,1490,2493.9
Monitor,Office,Cust_329,India,09-06-2022,4,843,0.12,1027,2967.36
Printer,Electronics,Cust_189,Germany,08-08-2023,1,753,0.01,1333,745.47
Tablet,Accessories,Cust_455,Australia,26-07-2022,3,1089,0.01,1152,3234.33
Laptop,Accessories,Cust_273,USA,03-04-2022,6,1942,0.07,595,10836.36
Tablet,Accessories,Cust_32,Canada,03-02-2022,4,349,0.12,1434,1228.48
Monitor,Accessories,Cust_54,USA,05-03-2024,1,1155,0.1,372,1039.5
Tablet,Accessories,Cust_131,Germany,22-12-2023,7,168,0.09,534,1070.16
Tablet,Accessories,Cust_262,Germany,07-11-2023,1,1897,0.05,1074,1802.15
Headphones,Accessories,Cust_9,Australia,18-04-2023,6,1008,0.1,1392,5443.2
Keyboard,Office,Cust_68,UK,08-10-2022,3,1598,0.05,1132,4554.3
Keyboard,Accessories,Cust_75,Germany,22-12-2024,6,261,0.11,1272,1393.74
Tablet,Office,Cust_33,Canada,06-05-2022,4,1921,0.07,1127,7146.12
Laptop,Office,Cust_289,USA,08-08-2024,6,540,0.26,1491,2397.6
Laptop,Accessories,Cust_46,Australia,19-05-2024,2,308,0.1,632,554.4
Tablet,Office,Cust_37,India,28-03-2024,3,390,0.05,119,1111.5
Tablet,Office,Cust_487,UK,04-03-2023,7,1976,0.14,128,11895.52
Phone,Electronics,Cust_417,UK,14-12-2022,5,1821,0.11,797,8103.45
Mouse,Office,Cust_438,USA,29-11-2023,8,1462,0.28,1341,8421.12
Laptop,Electronics,Cust_186,UK,17-03-2023,9,1034,0.03,1394,9026.82
Laptop,Accessories,Cust_71,UK,11-08-2023,3,1953,0.29,140,4159.89
Monitor,Office,Cust_432,Canada,08-02-2023,4,1519,0.27,234,4435.48
Phone,Electronics,Cust_497,USA,07-11-2022,1,1936,0.1,761,1742.4
Phone,Office,Cust_468,Germany,17-08-2022,8,1433,0.28,1445,8254.08
Headphones,Office,Cust_326,UK,18-06-2024,4,1940,0.08,1485,7139.2
Keyboard,Accessories,Cust_215,Australia,27-07-2023,4,1633,0.24,1016,49643.2
Tablet,Electronics,Cust_153,Australia,22-04-2024,2,1264,0.26,148,1870.72
Keyboard,Electronics,Cust_278,Canada,25-09-2023,5,368,0.29,478,1306.4
Printer,Office,Cust_120,UK,05-06-2022,2,333,0.15,261,566.1
,Electronics,Cust_464,Australia,13-08-2022,8,965,0.19,1001,6253.2
Keyboard,Office,Cust_196,Canada,04-10-2022,3,764,0.29,685,1627.32
Headphones,Electronics,Cust_482,USA,08-05-2023,8,871,0.01,1116,6898.32
Headphones,Electronics,Cust_398,India,30-11-2024,9,1512,0.05,716,12927.6
Printer,Office,Cust_199,Canada,28-01-2023,2,1822,,331,2805.88
Printer,Accessories,Cust_41,India,06-06-2024,6,1204,0.16,1057,6068.16
Tablet,Accessories,Cust_193,Australia,08-02-2024,3,192,0.26,1160,426.24
Tablet,Electronics,Cust_249,India,05-12-2022,8,864,0.08,458,6359.04
Phone,Electronics,Cust_283,Germany,10-08-2022,8,957,0.2,470,6124.8
Tablet,Electronics,Cust_127,Australia,09-11-2024,5,779,0.08,563,3583.4
